Runtime,Computationaltime,Backtracks
0 days 00:00:04.893823,0 days 00:00:04.890163,0
0 days 00:00:04.897641,0 days 00:00:04.894105,0
0 days 00:00:04.901358,0 days 00:00:04.897914,0
0 days 00:00:04.905268,0 days 00:00:04.901636,0
0 days 00:00:04.909099,0 days 00:00:04.905561,0
0 days 00:00:04.912990,0 days 00:00:04.909398,0
0 days 00:00:04.916878,0 days 00:00:04.913300,0
0 days 00:00:04.920789,0 days 00:00:04.917165,0
0 days 00:00:04.924520,0 days 00:00:04.921060,0
0 days 00:00:04.928476,0 days 00:00:04.924808,0
0 days 00:00:04.932298,0 days 00:00:04.928763,0
0 days 00:00:04.936044,0 days 00:00:04.932567,0
0 days 00:00:04.939805,0 days 00:00:04.936327,0
0 days 00:00:04.943722,0 days 00:00:04.940087,0
0 days 00:00:04.947616,0 days 00:00:04.944004,0
0 days 00:00:04.951553,0 days 00:00:04.947958,0
0 days 00:00:04.955289,0 days 00:00:04.951828,0
0 days 00:00:04.959157,0 days 00:00:04.955578,0
0 days 00:00:04.963001,0 days 00:00:04.959449,0
0 days 00:00:04.966816,0 days 00:00:04.963261,0
0 days 00:00:04.970602,0 days 00:00:04.967086,0
0 days 00:00:04.974492,0 days 00:00:04.970902,0
0 days 00:00:04.978350,0 days 00:00:04.974803,0
0 days 00:00:04.982269,0 days 00:00:04.978629,0
0 days 00:00:04.986176,0 days 00:00:04.982555,0
0 days 00:00:04.990020,0 days 00:00:04.986439,0
0 days 00:00:04.993766,0 days 00:00:04.990294,0
0 days 00:00:04.997536,0 days 00:00:04.994044,0
0 days 00:00:05.001316,0 days 00:00:04.997822,0
0 days 00:00:05.005083,0 days 00:00:05.001584,0
0 days 00:00:05.008887,0 days 00:00:05.005382,0
0 days 00:00:05.012740,0 days 00:00:05.009158,0
0 days 00:00:05.016543,0 days 00:00:05.013007,0
0 days 00:00:05.020343,0 days 00:00:05.016813,0
0 days 00:00:05.024197,0 days 00:00:05.020648,0
0 days 00:00:05.028078,0 days 00:00:05.024465,0
0 days 00:00:05.031957,0 days 00:00:05.028376,0
0 days 00:00:05.035670,0 days 00:00:05.032249,0
0 days 00:00:05.039580,0 days 00:00:05.035948,0
0 days 00:00:05.043399,0 days 00:00:05.039844,0
0 days 00:00:05.047251,0 days 00:00:05.043689,0
0 days 00:00:05.050998,0 days 00:00:05.047520,0
0 days 00:00:05.054887,0 days 00:00:05.051268,0
0 days 00:00:05.058799,0 days 00:00:05.055171,0
0 days 00:00:05.062681,0 days 00:00:05.059097,0
0 days 00:00:05.066491,0 days 00:00:05.062966,0
0 days 00:00:05.070307,0 days 00:00:05.066763,0
0 days 00:00:05.074120,0 days 00:00:05.070595,0
0 days 00:00:05.077970,0 days 00:00:05.074382,0
0 days 00:00:05.081753,0 days 00:00:05.078246,0
0 days 00:00:05.085601,0 days 00:00:05.082048,0
0 days 00:00:05.089439,0 days 00:00:05.085869,0
0 days 00:00:05.093250,0 days 00:00:05.089701,0
0 days 00:00:05.097044,0 days 00:00:05.093526,0
0 days 00:00:05.100920,0 days 00:00:05.097320,0
0 days 00:00:05.104811,0 days 00:00:05.101186,0
0 days 00:00:05.108627,0 days 00:00:05.105080,0
0 days 00:00:05.112348,0 days 00:00:05.108900,0
0 days 00:00:05.116208,0 days 00:00:05.112640,0
0 days 00:00:05.120075,0 days 00:00:05.116499,0
0 days 00:00:05.123851,0 days 00:00:05.120354,0
0 days 00:00:05.127790,0 days 00:00:05.124136,0
0 days 00:00:05.131660,0 days 00:00:05.128081,0
0 days 00:00:05.135504,0 days 00:00:05.131948,0
0 days 00:00:05.139320,0 days 00:00:05.135772,0
0 days 00:00:05.143183,0 days 00:00:05.139613,0
0 days 00:00:05.147022,0 days 00:00:05.143460,0
0 days 00:00:05.150883,0 days 00:00:05.147310,0
0 days 00:00:05.154757,0 days 00:00:05.151176,0
0 days 00:00:05.158703,0 days 00:00:05.155044,0
0 days 00:00:05.162465,0 days 00:00:05.158976,0
0 days 00:00:05.166338,0 days 00:00:05.162757,0
0 days 00:00:05.170251,0 days 00:00:05.166606,0
0 days 00:00:05.174212,0 days 00:00:05.170534,0
0 days 00:00:05.178043,0 days 00:00:05.174483,0
0 days 00:00:05.181839,0 days 00:00:05.178331,0
0 days 00:00:05.185700,0 days 00:00:05.182105,0
0 days 00:00:05.189511,0 days 00:00:05.185979,0
0 days 00:00:05.193350,0 days 00:00:05.189790,0
0 days 00:00:05.197169,0 days 00:00:05.193644,0
0 days 00:00:05.200938,0 days 00:00:05.197445,0
0 days 00:00:05.204785,0 days 00:00:05.201233,0
0 days 00:00:05.208603,0 days 00:00:05.205048,0
0 days 00:00:05.212378,0 days 00:00:05.208877,0
0 days 00:00:05.216297,0 days 00:00:05.212661,0
0 days 00:00:05.220103,0 days 00:00:05.216563,0
0 days 00:00:05.224029,0 days 00:00:05.220396,0
0 days 00:00:05.227971,0 days 00:00:05.224317,0
0 days 00:00:05.231718,0 days 00:00:05.228248,0
0 days 00:00:05.235537,0 days 00:00:05.231988,0
0 days 00:00:05.239349,0 days 00:00:05.235807,0
0 days 00:00:05.243127,0 days 00:00:05.239626,0
0 days 00:00:05.246982,0 days 00:00:05.243393,0
0 days 00:00:05.250768,0 days 00:00:05.247269,0
0 days 00:00:05.254573,0 days 00:00:05.251049,0
0 days 00:00:05.258401,0 days 00:00:05.254840,0
0 days 00:00:05.262257,0 days 00:00:05.258716,0
0 days 00:00:05.266057,0 days 00:00:05.262551,0
0 days 00:00:05.269936,0 days 00:00:05.266344,0
0 days 00:00:05.273857,0 days 00:00:05.270222,0
0 days 00:00:05.277803,0 days 00:00:05.274142,0
0 days 00:00:05.281669,0 days 00:00:05.278093,0
0 days 00:00:05.285485,0 days 00:00:05.281933,0
0 days 00:00:05.289241,0 days 00:00:05.285760,0
0 days 00:00:05.293132,0 days 00:00:05.289540,0
0 days 00:00:05.296968,0 days 00:00:05.293427,0
0 days 00:00:05.300779,0 days 00:00:05.297230,0
0 days 00:00:05.304650,0 days 00:00:05.301071,0
0 days 00:00:05.308562,0 days 00:00:05.304926,0
0 days 00:00:05.312423,0 days 00:00:05.308854,0
0 days 00:00:05.316338,0 days 00:00:05.312696,0
0 days 00:00:05.320247,0 days 00:00:05.316619,0
0 days 00:00:05.324096,0 days 00:00:05.320539,0
0 days 00:00:05.328005,0 days 00:00:05.324361,0
0 days 00:00:05.332007,0 days 00:00:05.328289,0
0 days 00:00:05.335910,0 days 00:00:05.332305,0
0 days 00:00:05.339866,0 days 00:00:05.336187,0
0 days 00:00:05.343708,0 days 00:00:05.340137,0
0 days 00:00:05.347587,0 days 00:00:05.343997,0
0 days 00:00:05.351501,0 days 00:00:05.347880,0
0 days 00:00:05.355503,0 days 00:00:05.351796,0
0 days 00:00:05.359463,0 days 00:00:05.355779,0
0 days 00:00:05.363475,0 days 00:00:05.359753,0
0 days 00:00:05.367308,0 days 00:00:05.363762,0
0 days 00:00:05.371285,0 days 00:00:05.367613,0
0 days 00:00:05.375202,0 days 00:00:05.371560,0
0 days 00:00:05.379118,0 days 00:00:05.375518,0
0 days 00:00:05.383001,0 days 00:00:05.379450,0
0 days 00:00:05.386928,0 days 00:00:05.383286,0
0 days 00:00:05.390823,0 days 00:00:05.387209,0
0 days 00:00:05.394826,0 days 00:00:05.391152,0
0 days 00:00:05.398611,0 days 00:00:05.395114,0
0 days 00:00:05.402426,0 days 00:00:05.398893,0
0 days 00:00:05.406143,0 days 00:00:05.402701,0
0 days 00:00:05.410062,0 days 00:00:05.406424,0
0 days 00:00:05.414004,0 days 00:00:05.410362,0
0 days 00:00:05.417765,0 days 00:00:05.414280,0
0 days 00:00:05.421677,0 days 00:00:05.418038,0
0 days 00:00:05.425484,0 days 00:00:05.421937,0
0 days 00:00:05.429469,0 days 00:00:05.425775,0
0 days 00:00:05.433420,0 days 00:00:05.429770,0
0 days 00:00:05.437311,0 days 00:00:05.433686,0
0 days 00:00:05.441233,0 days 00:00:05.437590,0
0 days 00:00:05.445033,0 days 00:00:05.441503,0
0 days 00:00:05.449046,0 days 00:00:05.445323,0
0 days 00:00:05.452971,0 days 00:00:05.449322,0
0 days 00:00:05.456789,0 days 00:00:05.453237,0
0 days 00:00:05.460576,0 days 00:00:05.457058,0
0 days 00:00:05.464530,0 days 00:00:05.460858,0
0 days 00:00:05.468478,0 days 00:00:05.464849,0
0 days 00:00:05.472310,0 days 00:00:05.468751,0
0 days 00:00:05.476144,0 days 00:00:05.472583,0
0 days 00:00:05.480008,0 days 00:00:05.476449,0
0 days 00:00:05.483769,0 days 00:00:05.480287,0
0 days 00:00:05.487696,0 days 00:00:05.484058,0
0 days 00:00:05.491471,0 days 00:00:05.487975,0
0 days 00:00:05.495425,0 days 00:00:05.491750,0
0 days 00:00:05.499215,0 days 00:00:05.495688,0
0 days 00:00:05.503068,0 days 00:00:05.499505,0
0 days 00:00:05.506939,0 days 00:00:05.503363,0
0 days 00:00:05.510762,0 days 00:00:05.507207,0
0 days 00:00:05.514767,0 days 00:00:05.511053,0
0 days 00:00:05.518582,0 days 00:00:05.515048,0
0 days 00:00:05.522486,0 days 00:00:05.518858,0
0 days 00:00:05.526207,0 days 00:00:05.522758,0
0 days 00:00:05.530133,0 days 00:00:05.526483,0
0 days 00:00:05.533991,0 days 00:00:05.530422,0
0 days 00:00:05.537734,0 days 00:00:05.534267,0
0 days 00:00:05.541490,0 days 00:00:05.538011,0
0 days 00:00:05.545208,0 days 00:00:05.541760,0
0 days 00:00:05.549093,0 days 00:00:05.545507,0
0 days 00:00:05.552911,0 days 00:00:05.549365,0
0 days 00:00:05.556790,0 days 00:00:05.553210,0
0 days 00:00:05.560733,0 days 00:00:05.557073,0
0 days 00:00:05.564510,0 days 00:00:05.561011,0
0 days 00:00:05.568422,0 days 00:00:05.564783,0
0 days 00:00:05.572199,0 days 00:00:05.568689,0
0 days 00:00:05.576128,0 days 00:00:05.572495,0
0 days 00:00:05.579976,0 days 00:00:05.576392,0
0 days 00:00:05.583801,0 days 00:00:05.580264,0
0 days 00:00:05.587599,0 days 00:00:05.584077,0
0 days 00:00:05.591518,0 days 00:00:05.587880,0
0 days 00:00:05.595461,0 days 00:00:05.591799,0
0 days 00:00:05.599225,0 days 00:00:05.595734,0
0 days 00:00:05.603065,0 days 00:00:05.599512,0
0 days 00:00:05.606794,0 days 00:00:05.603332,0
0 days 00:00:05.610594,0 days 00:00:05.607059,0
0 days 00:00:05.614426,0 days 00:00:05.610870,0
0 days 00:00:05.618284,0 days 00:00:05.614716,0
0 days 00:00:05.622258,0 days 00:00:05.618574,0
0 days 00:00:05.625995,0 days 00:00:05.622529,0
0 days 00:00:05.629817,0 days 00:00:05.626260,0
0 days 00:00:05.633621,0 days 00:00:05.630110,0
0 days 00:00:05.637555,0 days 00:00:05.633926,0
0 days 00:00:05.641493,0 days 00:00:05.637837,0
0 days 00:00:05.645322,0 days 00:00:05.641758,0
0 days 00:00:05.649161,0 days 00:00:05.645587,0
0 days 00:00:05.653116,0 days 00:00:05.649449,0
0 days 00:00:05.657083,0 days 00:00:05.653398,0
0 days 00:00:05.660962,0 days 00:00:05.657386,0
0 days 00:00:05.664819,0 days 00:00:05.661230,0
0 days 00:00:05.668616,0 days 00:00:05.665098,0
0 days 00:00:05.672553,0 days 00:00:05.668905,0
0 days 00:00:05.676470,0 days 00:00:05.672819,0
0 days 00:00:05.680344,0 days 00:00:05.676766,0
0 days 00:00:05.684138,0 days 00:00:05.680629,0
0 days 00:00:05.687960,0 days 00:00:05.684429,0
0 days 00:00:05.691688,0 days 00:00:05.688241,0
0 days 00:00:05.695483,0 days 00:00:05.691965,0
0 days 00:00:05.699353,0 days 00:00:05.695780,0
0 days 00:00:05.703219,0 days 00:00:05.699647,0
0 days 00:00:05.706977,0 days 00:00:05.703502,0
0 days 00:00:05.710724,0 days 00:00:05.707263,0
0 days 00:00:05.714548,0 days 00:00:05.711006,0
0 days 00:00:05.718353,0 days 00:00:05.714813,0
0 days 00:00:05.722302,0 days 00:00:05.718632,0
0 days 00:00:05.726015,0 days 00:00:05.722568,0
0 days 00:00:05.729875,0 days 00:00:05.726317,0
0 days 00:00:05.733801,0 days 00:00:05.730157,0
0 days 00:00:05.737728,0 days 00:00:05.734086,0
0 days 00:00:05.741501,0 days 00:00:05.737997,0
0 days 00:00:05.745224,0 days 00:00:05.741778,0
0 days 00:00:05.749012,0 days 00:00:05.745508,0
0 days 00:00:05.752830,0 days 00:00:05.749295,0
0 days 00:00:05.756699,0 days 00:00:05.753093,0
0 days 00:00:05.760601,0 days 00:00:05.757001,0
0 days 00:00:05.764416,0 days 00:00:05.760903,0
0 days 00:00:05.768162,0 days 00:00:05.764694,0
0 days 00:00:05.772048,0 days 00:00:05.768471,0
0 days 00:00:05.775939,0 days 00:00:05.772322,0
0 days 00:00:05.779902,0 days 00:00:05.776226,0
0 days 00:00:05.783730,0 days 00:00:05.780191,0
0 days 00:00:05.787466,0 days 00:00:05.784006,0
0 days 00:00:05.791166,0 days 00:00:05.787736,0
0 days 00:00:05.795085,0 days 00:00:05.791459,0
0 days 00:00:05.799007,0 days 00:00:05.795368,0
0 days 00:00:05.802894,0 days 00:00:05.799302,0
0 days 00:00:05.806812,0 days 00:00:05.803179,0
0 days 00:00:05.810757,0 days 00:00:05.807118,0
0 days 00:00:05.814477,0 days 00:00:05.811031,0
0 days 00:00:05.818310,0 days 00:00:05.814760,0
0 days 00:00:05.822209,0 days 00:00:05.818590,0
0 days 00:00:05.826088,0 days 00:00:05.822485,0
0 days 00:00:05.829913,0 days 00:00:05.826371,0
0 days 00:00:05.833724,0 days 00:00:05.830174,0
0 days 00:00:05.837676,0 days 00:00:05.834010,0
0 days 00:00:05.841625,0 days 00:00:05.837970,0
0 days 00:00:05.845418,0 days 00:00:05.841913,0
0 days 00:00:05.849228,0 days 00:00:05.845709,0
0 days 00:00:05.853076,0 days 00:00:05.849536,0
0 days 00:00:05.856894,0 days 00:00:05.853347,0
0 days 00:00:05.860762,0 days 00:00:05.857163,0
0 days 00:00:05.864625,0 days 00:00:05.861031,0
0 days 00:00:05.868458,0 days 00:00:05.864912,0
0 days 00:00:05.872322,0 days 00:00:05.868733,0
0 days 00:00:05.876146,0 days 00:00:05.872608,0
0 days 00:00:05.880126,0 days 00:00:05.876435,0
0 days 00:00:05.883839,0 days 00:00:05.880405,0
0 days 00:00:05.887752,0 days 00:00:05.884117,0
0 days 00:00:05.891742,0 days 00:00:05.888045,0
0 days 00:00:05.895642,0 days 00:00:05.892041,0
0 days 00:00:05.899554,0 days 00:00:05.895960,0
0 days 00:00:05.903512,0 days 00:00:05.899870,0
0 days 00:00:05.907449,0 days 00:00:05.903808,0
0 days 00:00:05.911354,0 days 00:00:05.907740,0
0 days 00:00:05.915158,0 days 00:00:05.911637,0
0 days 00:00:05.918950,0 days 00:00:05.915451,0
0 days 00:00:05.922814,0 days 00:00:05.919223,0
0 days 00:00:05.926725,0 days 00:00:05.923100,0
0 days 00:00:05.930669,0 days 00:00:05.927022,0
0 days 00:00:05.934516,0 days 00:00:05.930958,0
0 days 00:00:05.938374,0 days 00:00:05.934779,0
0 days 00:00:05.942302,0 days 00:00:05.938657,0
0 days 00:00:05.946101,0 days 00:00:05.942594,0
0 days 00:00:05.949966,0 days 00:00:05.946398,0
0 days 00:00:05.953823,0 days 00:00:05.950275,0
0 days 00:00:05.957635,0 days 00:00:05.954097,0
0 days 00:00:05.961608,0 days 00:00:05.957924,0
0 days 00:00:05.965475,0 days 00:00:05.961918,0
0 days 00:00:05.969227,0 days 00:00:05.965750,0
0 days 00:00:05.972965,0 days 00:00:05.969506,0
0 days 00:00:05.976843,0 days 00:00:05.973255,0
0 days 00:00:05.980790,0 days 00:00:05.977123,0
0 days 00:00:05.984735,0 days 00:00:05.981070,0
0 days 00:00:05.988559,0 days 00:00:05.984997,0
0 days 00:00:05.992518,0 days 00:00:05.988876,0
0 days 00:00:05.996367,0 days 00:00:05.992794,0
0 days 00:00:06.000211,0 days 00:00:05.996655,0
0 days 00:00:06.004056,0 days 00:00:06.000497,0
0 days 00:00:06.007870,0 days 00:00:06.004338,0
0 days 00:00:06.011586,0 days 00:00:06.008142,0
0 days 00:00:06.015503,0 days 00:00:06.011861,0
0 days 00:00:06.019397,0 days 00:00:06.015798,0
0 days 00:00:06.023341,0 days 00:00:06.019677,0
0 days 00:00:06.027135,0 days 00:00:06.023620,0
0 days 00:00:06.030861,0 days 00:00:06.027409,0
0 days 00:00:06.034585,0 days 00:00:06.031139,0
0 days 00:00:06.038442,0 days 00:00:06.034848,0
0 days 00:00:06.042369,0 days 00:00:06.038739,0
0 days 00:00:06.046099,0 days 00:00:06.042642,0
0 days 00:00:06.049819,0 days 00:00:06.046367,0
0 days 00:00:06.053611,0 days 00:00:06.050101,0
0 days 00:00:06.057594,0 days 00:00:06.053897,0
0 days 00:00:06.061450,0 days 00:00:06.057884,0
0 days 00:00:06.065301,0 days 00:00:06.061750,0
0 days 00:00:06.069113,0 days 00:00:06.065591,0
0 days 00:00:06.073010,0 days 00:00:06.069398,0
0 days 00:00:06.076868,0 days 00:00:06.073311,0
0 days 00:00:06.080783,0 days 00:00:06.077150,0
0 days 00:00:06.084568,0 days 00:00:06.081061,0
0 days 00:00:06.088475,0 days 00:00:06.084877,0
0 days 00:00:06.092280,0 days 00:00:06.088739,0
0 days 00:00:06.096126,0 days 00:00:06.092542,0
0 days 00:00:06.099999,0 days 00:00:06.096422,0
0 days 00:00:06.103926,0 days 00:00:06.100301,0
0 days 00:00:06.107798,0 days 00:00:06.104221,0
0 days 00:00:06.111581,0 days 00:00:06.108085,0
0 days 00:00:06.115473,0 days 00:00:06.111868,0
0 days 00:00:06.119396,0 days 00:00:06.115767,0
0 days 00:00:06.123224,0 days 00:00:06.119684,0
0 days 00:00:06.126972,0 days 00:00:06.123501,0
0 days 00:00:06.130711,0 days 00:00:06.127250,0
0 days 00:00:06.134509,0 days 00:00:06.131001,0
0 days 00:00:06.138406,0 days 00:00:06.134782,0
0 days 00:00:06.142202,0 days 00:00:06.138679,0
0 days 00:00:06.145936,0 days 00:00:06.142478,0
0 days 00:00:06.149841,0 days 00:00:06.146217,0
0 days 00:00:06.153770,0 days 00:00:06.150155,0
0 days 00:00:06.157602,0 days 00:00:06.154041,0
0 days 00:00:06.161435,0 days 00:00:06.157888,0
0 days 00:00:06.165252,0 days 00:00:06.161703,0
0 days 00:00:06.169191,0 days 00:00:06.165568,0
0 days 00:00:06.173066,0 days 00:00:06.169482,0
0 days 00:00:06.176872,0 days 00:00:06.173351,0
0 days 00:00:06.180729,0 days 00:00:06.177135,0
0 days 00:00:06.184484,0 days 00:00:06.181003,0
0 days 00:00:06.188401,0 days 00:00:06.184769,0
0 days 00:00:06.192149,0 days 00:00:06.188668,0
0 days 00:00:06.195905,0 days 00:00:06.192426,0
0 days 00:00:06.199727,0 days 00:00:06.196191,0
0 days 00:00:06.203555,0 days 00:00:06.199988,0
0 days 00:00:06.207417,0 days 00:00:06.203826,0
0 days 00:00:06.211146,0 days 00:00:06.207683,0
0 days 00:00:06.214912,0 days 00:00:06.211423,0
0 days 00:00:06.218720,0 days 00:00:06.215177,0
0 days 00:00:06.222549,0 days 00:00:06.218986,0
0 days 00:00:06.226326,0 days 00:00:06.222826,0
0 days 00:00:06.230023,0 days 00:00:06.226592,0
0 days 00:00:06.233919,0 days 00:00:06.230301,0
0 days 00:00:06.237792,0 days 00:00:06.234217,0
0 days 00:00:06.241721,0 days 00:00:06.238080,0
0 days 00:00:06.245485,0 days 00:00:06.242013,0
0 days 00:00:06.249291,0 days 00:00:06.245766,0
0 days 00:00:06.253177,0 days 00:00:06.249583,0
0 days 00:00:06.256992,0 days 00:00:06.253465,0
0 days 00:00:06.260765,0 days 00:00:06.257267,0
0 days 00:00:06.264725,0 days 00:00:06.261061,0
0 days 00:00:06.268598,0 days 00:00:06.265027,0
0 days 00:00:06.272545,0 days 00:00:06.268896,0
0 days 00:00:06.276399,0 days 00:00:06.272810,0
0 days 00:00:06.280374,0 days 00:00:06.276724,0
0 days 00:00:06.284315,0 days 00:00:06.280663,0
0 days 00:00:06.288135,0 days 00:00:06.284579,0
0 days 00:00:06.292070,0 days 00:00:06.288413,0
0 days 00:00:06.295977,0 days 00:00:06.292364,0
0 days 00:00:06.299826,0 days 00:00:06.296242,0
0 days 00:00:06.303669,0 days 00:00:06.300135,0
0 days 00:00:06.307584,0 days 00:00:06.303949,0
0 days 00:00:06.311407,0 days 00:00:06.307863,0
0 days 00:00:06.315262,0 days 00:00:06.311699,0
0 days 00:00:06.318989,0 days 00:00:06.315556,0
0 days 00:00:06.322877,0 days 00:00:06.319322,0
0 days 00:00:06.326630,0 days 00:00:06.323154,0
0 days 00:00:06.330425,0 days 00:00:06.326919,0
0 days 00:00:06.334240,0 days 00:00:06.330698,0
0 days 00:00:06.338094,0 days 00:00:06.334533,0
0 days 00:00:06.341843,0 days 00:00:06.338369,0
0 days 00:00:06.345746,0 days 00:00:06.342147,0
0 days 00:00:06.349664,0 days 00:00:06.346031,0
0 days 00:00:06.353459,0 days 00:00:06.349924,0
0 days 00:00:06.357363,0 days 00:00:06.353719,0
0 days 00:00:06.361358,0 days 00:00:06.357663,0
0 days 00:00:06.365195,0 days 00:00:06.361642,0
0 days 00:00:06.368994,0 days 00:00:06.365460,0
0 days 00:00:06.372793,0 days 00:00:06.369261,0
0 days 00:00:06.376637,0 days 00:00:06.373061,0
0 days 00:00:06.380406,0 days 00:00:06.376919,0
0 days 00:00:06.384121,0 days 00:00:06.380674,0
0 days 00:00:06.388023,0 days 00:00:06.384398,0
0 days 00:00:06.391876,0 days 00:00:06.388290,0
0 days 00:00:06.395720,0 days 00:00:06.392182,0
0 days 00:00:06.399565,0 days 00:00:06.395989,0
0 days 00:00:06.403427,0 days 00:00:06.399836,0
0 days 00:00:06.407311,0 days 00:00:06.403722,0
0 days 00:00:06.411178,0 days 00:00:06.407608,0
0 days 00:00:06.415077,0 days 00:00:06.411477,0
0 days 00:00:06.418946,0 days 00:00:06.415379,0
0 days 00:00:06.422930,0 days 00:00:06.419273,0
0 days 00:00:06.426912,0 days 00:00:06.423231,0
0 days 00:00:06.430932,0 days 00:00:06.427228,0
0 days 00:00:06.434920,0 days 00:00:06.431226,0
0 days 00:00:06.438915,0 days 00:00:06.435252,0
0 days 00:00:06.442820,0 days 00:00:06.439226,0
0 days 00:00:06.446659,0 days 00:00:06.443131,0
0 days 00:00:06.450445,0 days 00:00:06.446943,0
0 days 00:00:06.454371,0 days 00:00:06.450762,0
0 days 00:00:06.458207,0 days 00:00:06.454652,0
0 days 00:00:06.462058,0 days 00:00:06.458492,0
0 days 00:00:06.465962,0 days 00:00:06.462367,0
0 days 00:00:06.469891,0 days 00:00:06.466277,0
0 days 00:00:06.473646,0 days 00:00:06.470175,0
0 days 00:00:06.477593,0 days 00:00:06.473942,0
0 days 00:00:06.481448,0 days 00:00:06.477895,0
0 days 00:00:06.485189,0 days 00:00:06.481731,0
0 days 00:00:06.489141,0 days 00:00:06.485551,0
0 days 00:00:06.492990,0 days 00:00:06.489451,0
0 days 00:00:06.496854,0 days 00:00:06.493280,0
0 days 00:00:06.500603,0 days 00:00:06.497120,0
0 days 00:00:06.504472,0 days 00:00:06.500900,0
0 days 00:00:06.508369,0 days 00:00:06.504784,0
0 days 00:00:06.512174,0 days 00:00:06.508630,0
0 days 00:00:06.516082,0 days 00:00:06.512452,0
0 days 00:00:06.519940,0 days 00:00:06.516381,0
0 days 00:00:06.523835,0 days 00:00:06.520258,0
0 days 00:00:06.527710,0 days 00:00:06.524133,0
0 days 00:00:06.531531,0 days 00:00:06.527973,0
0 days 00:00:06.535327,0 days 00:00:06.531798,0
0 days 00:00:06.539073,0 days 00:00:06.535596,0
0 days 00:00:06.542812,0 days 00:00:06.539349,0
0 days 00:00:06.546626,0 days 00:00:06.543099,0
0 days 00:00:06.550353,0 days 00:00:06.546901,0
0 days 00:00:06.554182,0 days 00:00:06.550642,0
0 days 00:00:06.558156,0 days 00:00:06.554477,0
0 days 00:00:06.562068,0 days 00:00:06.558454,0
0 days 00:00:06.565853,0 days 00:00:06.562355,0
0 days 00:00:06.569614,0 days 00:00:06.566133,0
0 days 00:00:06.573505,0 days 00:00:06.569886,0
0 days 00:00:06.577297,0 days 00:00:06.573791,0
0 days 00:00:06.581265,0 days 00:00:06.577583,0
0 days 00:00:06.585027,0 days 00:00:06.581540,0
0 days 00:00:06.588995,0 days 00:00:06.585313,0
0 days 00:00:06.592745,0 days 00:00:06.589264,0
0 days 00:00:06.596463,0 days 00:00:06.593017,0
0 days 00:00:06.600243,0 days 00:00:06.596746,0
0 days 00:00:06.604138,0 days 00:00:06.600525,0
0 days 00:00:06.608037,0 days 00:00:06.604415,0
0 days 00:00:06.611892,0 days 00:00:06.608328,0
0 days 00:00:06.615720,0 days 00:00:06.612191,0
0 days 00:00:06.619537,0 days 00:00:06.615988,0
0 days 00:00:06.623253,0 days 00:00:06.619807,0
0 days 00:00:06.627045,0 days 00:00:06.623522,0
0 days 00:00:06.630891,0 days 00:00:06.627313,0
0 days 00:00:06.634828,0 days 00:00:06.631177,0
0 days 00:00:06.638642,0 days 00:00:06.635094,0
0 days 00:00:06.642390,0 days 00:00:06.638918,0
0 days 00:00:06.646126,0 days 00:00:06.642671,0
0 days 00:00:06.650000,0 days 00:00:06.646423,0
0 days 00:00:06.653800,0 days 00:00:06.650278,0
0 days 00:00:06.657563,0 days 00:00:06.654075,0
0 days 00:00:06.661322,0 days 00:00:06.657826,0
0 days 00:00:06.665177,0 days 00:00:06.661588,0
0 days 00:00:06.669009,0 days 00:00:06.665468,0
0 days 00:00:06.672977,0 days 00:00:06.669294,0
0 days 00:00:06.676741,0 days 00:00:06.673263,0
0 days 00:00:06.680622,0 days 00:00:06.677011,0
0 days 00:00:06.684571,0 days 00:00:06.680902,0
0 days 00:00:06.688411,0 days 00:00:06.684860,0
0 days 00:00:06.692262,0 days 00:00:06.688679,0
0 days 00:00:06.696173,0 days 00:00:06.692544,0
0 days 00:00:06.700093,0 days 00:00:06.696453,0
0 days 00:00:06.703962,0 days 00:00:06.700398,0
0 days 00:00:06.707745,0 days 00:00:06.704249,0
0 days 00:00:06.711587,0 days 00:00:06.708018,0
0 days 00:00:06.715543,0 days 00:00:06.711865,0
0 days 00:00:06.719332,0 days 00:00:06.715806,0
0 days 00:00:06.723203,0 days 00:00:06.719619,0
0 days 00:00:06.727031,0 days 00:00:06.723495,0
0 days 00:00:06.730970,0 days 00:00:06.727309,0
0 days 00:00:06.734802,0 days 00:00:06.731229,0
0 days 00:00:06.738709,0 days 00:00:06.735078,0
0 days 00:00:06.742634,0 days 00:00:06.738983,0
0 days 00:00:06.746470,0 days 00:00:06.742937,0
0 days 00:00:06.750376,0 days 00:00:06.746750,0
0 days 00:00:06.754150,0 days 00:00:06.750648,0
0 days 00:00:06.757920,0 days 00:00:06.754435,0
0 days 00:00:06.761798,0 days 00:00:06.758192,0
0 days 00:00:06.765610,0 days 00:00:06.762077,0
0 days 00:00:06.769540,0 days 00:00:06.765904,0
0 days 00:00:06.773426,0 days 00:00:06.769816,0
0 days 00:00:06.777320,0 days 00:00:06.773703,0
0 days 00:00:06.781233,0 days 00:00:06.777605,0
0 days 00:00:06.785026,0 days 00:00:06.781509,0
0 days 00:00:06.788852,0 days 00:00:06.785315,0
0 days 00:00:06.792713,0 days 00:00:06.789153,0
0 days 00:00:06.796440,0 days 00:00:06.792990,0
0 days 00:00:06.800354,0 days 00:00:06.796722,0
0 days 00:00:06.804217,0 days 00:00:06.800620,0
0 days 00:00:06.808028,0 days 00:00:06.804491,0
0 days 00:00:06.811924,0 days 00:00:06.808297,0
