Runtime,Computationaltime,Backtracks
10.076255,10.06945,0.0
10.084365,10.077159,0.0
10.093567,10.085234,0.0
10.102085,10.094474,0.0
10.109477,10.102792,0.0
10.117609,10.11037,0.0
10.125062,10.118369,0.0
10.13333,10.12584,0.0
10.140614,10.134058,0.0
10.148291,10.141414,0.0
10.156844,10.149109,0.0
10.165804,10.157936,0.0
10.173736,10.166826,0.0
10.181973,10.174599,0.0
10.18958,10.182683,0.0
10.196894,10.190201,0.0
10.205714,10.197777,0.0
10.213087,10.20637,0.0
10.222209,10.214073,0.0
10.22951,10.222913,0.0
10.239968,10.230706,0.0
10.249499,10.241042,0.0
10.259632,10.250637,0.0
10.267911,10.260411,0.0
10.275461,10.268707,0.0
10.283613,10.276226,0.0
10.291949,10.284459,0.0
10.302175,10.293152,0.0
10.309974,10.302909,0.0
10.318518,10.310918,0.0
10.327848,10.319335,0.0
10.337212,10.328869,0.0
10.346443,10.338147,0.0
10.355492,10.347409,0.0
10.363798,10.356352,0.0
10.37175,10.364702,0.0
10.379114,10.3724,0.0
10.391257,10.380558,0.0
10.401003,10.392243,0.0
10.40874,10.401781,0.0
10.417493,10.40967,0.0
10.425414,10.418229,0.0
10.433844,10.426324,0.0
10.441704,10.434598,0.0
10.449186,10.442487,0.0
10.456533,10.449913,0.0
10.463728,10.457254,0.0
10.471678,10.464491,0.0
10.478547,10.472259,0.0
10.489453,10.47958,0.0
10.496709,10.490204,0.0
10.507463,10.497787,0.0
10.516261,10.508341,0.0
10.523406,10.516936,0.0
10.532082,10.524424,0.0
10.539495,10.53275,0.0
10.546893,10.540194,0.0
10.554724,10.54767,0.0
10.561595,10.555317,0.0
10.569426,10.562434,0.0
10.576689,10.570105,0.0
10.584717,10.57746,0.0
10.591701,10.585285,0.0
10.599508,10.592412,0.0
10.606577,10.600153,0.0
10.613899,10.607205,0.0
10.62172,10.614693,0.0
10.628751,10.622291,0.0
10.636803,10.629566,0.0
10.643995,10.637412,0.0
10.652512,10.644874,0.0
10.65966,10.653144,0.0
10.668368,10.660563,0.0
10.675336,10.668951,0.0
10.684247,10.676279,0.0
10.691913,10.684886,0.0
10.701333,10.692986,0.0
10.708566,10.702014,0.0
10.717917,10.709513,0.0
10.725018,10.718519,0.0
10.733764,10.725868,0.0
10.740873,10.734431,0.0
10.749752,10.742024,0.0
10.757221,10.750432,0.0
10.764761,10.757988,0.0
10.781046,10.765746,0.0
10.790725,10.782041,0.0
10.820051,10.800648,0.0
10.838209,10.821073,0.0
10.846694,10.839447,0.0
10.854139,10.847426,0.0
10.86281,10.854879,0.0
10.873701,10.863866,0.0
10.882732,10.8749,0.0
10.889976,10.883425,0.0
10.897546,10.890657,0.0
10.904645,10.898208,0.0
10.91198,10.905219,0.0
10.921524,10.912884,0.0
10.930782,10.922536,0.0
10.939692,10.93228,0.0
10.948256,10.940531,0.0
10.956066,10.948988,0.0
10.963734,10.956812,0.0
10.971842,10.964547,0.0
10.978705,10.972459,0.0
10.986832,10.979514,0.0
10.994133,10.987476,0.0
11.001647,10.994822,0.0
11.008835,11.00231,0.0
11.016473,11.009576,0.0
11.023822,11.017144,0.0
11.0312,11.02447,0.0
11.038373,11.031894,0.0
11.045589,11.038982,0.0
11.0553,11.04653,0.0
11.062316,11.055966,0.0
11.069674,11.06294,0.0
11.076571,11.070283,0.0
11.083875,11.077281,0.0
11.090889,11.084565,0.0
11.097931,11.091587,0.0
11.105138,11.098629,0.0
11.112097,11.1057,0.0
11.119318,11.112747,0.0
11.125836,11.119873,0.0
11.133212,11.126521,0.0
11.140157,11.133802,0.0
11.147045,11.140757,0.0
11.154661,11.147825,0.0
11.161699,11.155239,0.0
11.168965,11.162395,0.0
11.175438,11.169508,0.0
11.182554,11.176183,0.0
11.189206,11.18315,0.0
11.195903,11.189825,0.0
11.203323,11.196737,0.0
11.209738,11.203871,0.0
11.216804,11.21039,0.0
11.223375,11.217396,0.0
11.230062,11.224047,0.0
11.236844,11.230684,0.0
11.243048,11.237373,0.0
11.249774,11.243633,0.0
11.255974,11.250278,0.0
11.262366,11.256524,0.0
11.269218,11.263024,0.0
11.275365,11.269771,0.0
11.281605,11.275929,0.0
11.287557,11.282121,0.0
11.293588,11.288073,0.0
11.299996,11.29421,0.0
11.305888,11.300515,0.0
11.311697,11.306373,0.0
11.318009,11.312357,0.0
11.323962,11.318507,0.0
11.330382,11.324614,0.0
11.33656,11.330994,0.0
11.342506,11.337087,0.0
11.348554,11.342999,0.0
11.354563,11.349107,0.0
11.360244,11.355047,0.0
11.366461,11.360834,0.0
11.372236,11.366966,0.0
11.377894,11.37277,0.0
11.385737,11.378605,0.0
11.391682,11.386307,0.0
11.397973,11.392276,0.0
11.403831,11.398492,0.0
11.40976,11.404366,0.0
11.416173,11.410352,0.0
11.422097,11.416681,0.0
11.427794,11.422567,0.0
11.433764,11.42832,0.0
11.439872,11.434315,0.0
11.44579,11.440483,0.0
11.452708,11.446524,0.0
11.458379,11.453222,0.0
11.465232,11.459125,0.0
11.471087,11.465802,0.0
11.476589,11.471595,0.0
11.483529,11.477269,0.0
11.489287,11.484025,0.0
11.495135,11.489823,0.0
11.502305,11.495849,0.0
11.508165,11.502904,0.0
11.514559,11.508823,0.0
11.520545,11.515179,0.0
11.52603,11.521068,0.0
11.532391,11.526746,0.0
11.538204,11.533041,0.0
11.544257,11.538864,0.0
11.551141,11.544943,0.0
11.557894,11.551818,0.0
11.563954,11.558568,0.0
11.570626,11.564729,0.0
11.576638,11.571256,0.0
11.583224,11.577324,0.0
11.589105,11.583796,0.0
11.59515,11.589664,0.0
11.602686,11.596071,0.0
11.608514,11.603323,0.0
11.616143,11.609579,0.0
11.623684,11.616962,0.0
11.629362,11.624234,0.0
11.6357,11.63,0.0
11.641264,11.636258,0.0
11.646982,11.641936,0.0
11.65474,11.647817,0.0
11.660722,11.655333,0.0
11.666849,11.661339,0.0
11.672035,11.66733,0.0
11.677205,11.672455,0.0
11.68336,11.677804,0.0
11.688556,11.68387,0.0
11.693681,11.689025,0.0
11.699683,11.694336,0.0
11.705228,11.700279,0.0
11.71043,11.705697,0.0
11.717084,11.711174,0.0
11.722534,11.717651,0.0
11.727928,11.723059,0.0
11.733827,11.728543,0.0
11.739182,11.734378,0.0
11.744524,11.739694,0.0
11.751231,11.745246,0.0
11.757121,11.751789,0.0
11.762257,11.757578,0.0
11.768264,11.762929,0.0
11.773947,11.768818,0.0
11.779116,11.774437,0.0
11.785038,11.779795,0.0
11.790671,11.785623,0.0
11.795933,11.791188,0.0
11.803436,11.796707,0.0
11.80822,11.803867,0.0
11.813674,11.80875,0.0
11.819062,11.814325,0.0
11.82408,11.819502,0.0
11.830494,11.824729,0.0
11.836379,11.831233,0.0
11.841112,11.836817,0.0
11.846285,11.84161,0.0
11.853933,11.847235,0.0
11.859033,11.854416,0.0
11.864653,11.859638,0.0
11.869752,11.865168,0.0
11.874797,11.870178,0.0
11.88093,11.875434,0.0
11.887893,11.881618,0.0
11.892744,11.888328,0.0
11.898448,11.893341,0.0
11.903445,11.898896,0.0
11.908292,11.90383,0.0
11.914364,11.908947,0.0
11.919828,11.91492,0.0
11.924754,11.920307,0.0
11.930133,11.925327,0.0
11.935518,11.930679,0.0
11.94041,11.935939,0.0
11.945465,11.9409,0.0
11.951392,11.946063,0.0
11.956149,11.951828,0.0
11.961069,11.95658,0.0
11.966871,11.961613,0.0
11.971714,11.967301,0.0
11.97668,11.972154,0.0
11.982933,11.977451,0.0
11.987873,11.983405,0.0
11.992946,11.988302,0.0
11.998638,11.993555,0.0
12.00366,11.999081,0.0
12.00871,12.004109,0.0
12.014358,12.009252,0.0
12.019239,12.014829,0.0
12.025455,12.019709,0.0
12.030509,12.025935,0.0
12.035613,12.031023,0.0
12.040518,12.036101,0.0
12.0453,12.040944,0.0
12.051648,12.04592,0.0
12.056678,12.052094,0.0
12.061597,12.05709,0.0
12.067989,12.062337,0.0
12.073147,12.06846,0.0
12.078119,12.073593,0.0
12.084759,12.079162,0.0
12.090836,12.085288,0.0
12.095751,12.091295,0.0
12.101385,12.096368,0.0
12.106277,12.101869,0.0
12.111361,12.106719,0.0
12.116775,12.111948,0.0
12.121612,12.117183,0.0
12.12671,12.122073,0.0
12.13226,12.127342,0.0
12.137156,12.132693,0.0
12.142195,12.137595,0.0
12.147476,12.14274,0.0
12.152605,12.147998,0.0
12.157491,12.15303,0.0
12.16262,12.157951,0.0
12.168454,12.163252,0.0
12.173407,12.168896,0.0
12.178519,12.173916,0.0
12.184789,12.179167,0.0
12.18971,12.185193,0.0
12.194541,12.190122,0.0
12.200956,12.195313,0.0
12.205836,12.201419,0.0
12.210796,12.206319,0.0
12.217692,12.21161,0.0
12.222745,12.21819,0.0
12.227639,12.223263,0.0
12.233382,12.228444,0.0
12.239022,12.233955,0.0
12.24402,12.239488,0.0
12.249901,12.244634,0.0
12.255563,12.250492,0.0
12.260633,12.256026,0.0
12.267631,12.261383,0.0
12.273167,12.268141,0.0
12.279064,12.273722,0.0
12.285708,12.279887,0.0
12.291414,12.286303,0.0
12.296967,12.292003,0.0
12.30408,12.297819,0.0
12.309277,12.304597,0.0
12.315022,12.309905,0.0
12.320849,12.315666,0.0
12.325906,12.321313,0.0
12.331967,12.326579,0.0
12.337487,12.332504,0.0
12.342556,12.337955,0.0
12.348797,12.343286,0.0
12.354377,12.349496,0.0
12.360013,12.354905,0.0
12.366218,12.360744,0.0
12.372216,12.366793,0.0
12.377129,12.372674,0.0
12.383161,12.377788,0.0
12.388212,12.383643,0.0
12.393163,12.38872,0.0
12.400136,12.393836,0.0
12.405563,12.400753,0.0
12.410414,12.406028,0.0
12.416248,12.411137,0.0
12.421529,12.416761,0.0
12.426429,12.421977,0.0
12.432374,12.427068,0.0
12.437733,12.432952,0.0
12.442768,12.438261,0.0
12.448518,12.443371,0.0
12.454001,12.449177,0.0
12.458953,12.454485,0.0
12.464623,12.459574,0.0
12.469732,12.465184,0.0
12.474819,12.470255,0.0
12.481189,12.475737,0.0
12.486848,12.481832,0.0
12.491803,12.487317,0.0
12.497323,12.492395,0.0
12.504255,12.498073,0.0
12.509183,12.504732,0.0
12.515236,12.509952,0.0
12.520245,12.51574,0.0
12.525148,12.520695,0.0
12.531187,12.525886,0.0
12.536481,12.531804,0.0
12.541516,12.536972,0.0
12.54746,12.542171,0.0
12.553063,12.548005,0.0
12.558079,12.553551,0.0
12.564374,12.558842,0.0
12.569533,12.56488,0.0
12.575613,12.570389,0.0
12.581334,12.576421,0.0
12.586245,12.581798,0.0
12.591169,12.586723,0.0
12.598297,12.592052,0.0
12.603356,12.598783,0.0
12.608578,12.60384,0.0
12.614259,12.609188,0.0
12.619061,12.61473,0.0
12.624117,12.61952,0.0
12.629549,12.624673,0.0
12.635141,12.630152,0.0
12.641811,12.635721,0.0
12.64744,12.642498,0.0
12.652706,12.647976,0.0
12.657578,12.653163,0.0
12.663043,12.65822,0.0
12.668596,12.663637,0.0
12.673811,12.669085,0.0
12.679604,12.674417,0.0
12.685099,12.680204,0.0
12.689794,12.685504,0.0
12.694898,12.690265,0.0
12.700634,12.695517,0.0
12.705643,12.70116,0.0
12.710395,12.706062,0.0
12.717298,12.71124,0.0
12.722284,12.717773,0.0
12.727514,12.722789,0.0
12.733186,12.728231,0.0
12.738276,12.733637,0.0
12.743205,12.738705,0.0
12.74878,12.743776,0.0
12.753845,12.749222,0.0
12.75895,12.754278,0.0
12.764549,12.759513,0.0
12.769547,12.765071,0.0
12.774482,12.770005,0.0
12.780093,12.775102,0.0
12.785473,12.780635,0.0
12.790708,12.785935,0.0
12.805972,12.791479,0.0
12.821191,12.806846,0.0
12.83737,12.822001,0.0
12.842524,12.837859,0.0
12.848034,12.842998,0.0
12.855956,12.849304,0.0
12.86164,12.85662,0.0
12.867165,12.862189,0.0
12.872063,12.86763,0.0
12.876852,12.872496,0.0
12.882202,12.877373,0.0
12.887256,12.882665,0.0
12.892206,12.887713,0.0
12.898054,12.892821,0.0
12.903743,12.898572,0.0
12.908665,12.904189,0.0
12.914025,12.909188,0.0
12.919024,12.914515,0.0
12.923963,12.919465,0.0
12.92884,12.924404,0.0
12.934621,12.929518,0.0
12.939595,12.935085,0.0
12.944592,12.940035,0.0
